#options: 480x360 fps=30000/1001 timebase=1001/30000 bitdepth=8 cabac=1 ref=1 deblock=1:0:0 analyse=0x1:0 me=dia subme=2 psy=1 psy_rd=1.00:0.00 mixed_ref=0 me_range=16 chroma_me=1 trellis=0 8x8dct=0 cqm=0 deadzone=21,11 fast_pskip=1 chroma_qp_offset=0 threads=4 lookahead_threads=1 sliced_threads=0 nr=0 decimate=1 interlaced=0 bluray_compat=0 constrained_intra=0 bframes=3 b_pyramid=2 b_adapt=1 b_bias=0 direct=1 weightb=1 open_gop=0 weightp=2 keyint=250 keyint_min=25 scenecut=40 intra_refresh=0 rc_lookahead=40 rc=abr mbtree=1 bitrate=1000 ratetol=1.0 qcomp=0.60 qpmin=0 qpmax=69 qpstep=4 ip_ratio=1.41 aq=1:1.00
in:151 out:151 type:P dur:2 cpbdur:2 q:28.39 aq:22.49 tex:39404 mv:4752 misc:476 imb:101 pmb:490 smb:99 d:- ref:0 ;
in:152 out:152 type:P dur:2 cpbdur:2 q:28.43 aq:23.09 tex:19224 mv:4046 misc:586 imb:78 pmb:427 smb:185 d:- ref:0 ;
in:153 out:153 type:P dur:2 cpbdur:2 q:28.40 aq:22.43 tex:18703 mv:3508 misc:597 imb:40 pmb:442 smb:208 d:- ref:0 ;
in:154 out:154 type:P dur:2 cpbdur:2 q:28.38 aq:23.45 tex:20642 mv:3984 misc:582 imb:80 pmb:425 smb:185 d:- ref:0 ;
in:155 out:155 type:P dur:2 cpbdur:2 q:28.43 aq:23.92 tex:15719 mv:3936 misc:665 imb:82 pmb:405 smb:203 d:- ref:0 ;
in:156 out:156 type:P dur:2 cpbdur:2 q:28.40 aq:24.84 tex:18891 mv:4015 misc:574 imb:56 pmb:449 smb:185 d:- ref:0 ;
in:157 out:157 type:P dur:2 cpbdur:2 q:28.36 aq:21.43 tex:121700 mv:5447 misc:157 imb:418 pmb:272 smb:0 d:- ref:0 ;
in:158 out:158 type:P dur:2 cpbdur:2 q:28.33 aq:21.31 tex:23892 mv:3991 misc:573 imb:83 pmb:423 smb:184 d:- ref:0 ;
in:159 out:159 type:P dur:2 cpbdur:2 q:28.29 aq:21.03 tex:21304 mv:3617 misc:687 imb:79 pmb:366 smb:245 d:- ref:0 ;
in:160 out:160 type:P dur:2 cpbdur:2 q:28.26 aq:21.26 tex:25764 mv:4544 misc:564 imb:99 pmb:432 smb:159 d:- ref:0 ;
in:161 out:161 type:P dur:2 cpbdur:2 q:28.59 aq:21.74 tex:21835 mv:4193 misc:540 imb:81 pmb:455 smb:154 d:- ref:0 ;
in:162 out:162 type:P dur:2 cpbdur:2 q:28.58 aq:22.13 tex:25818 mv:4334 misc:544 imb:112 pmb:444 smb:134 d:- ref:0 ;
in:163 out:163 type:P dur:2 cpbdur:2 q:28.55 aq:22.55 tex:18226 mv:3356 misc:674 imb:46 pmb:419 smb:225 d:- ref:0 ;
in:164 out:164 type:P dur:2 cpbdur:2 q:28.54 aq:22.14 tex:19213 mv:3576 misc:675 imb:53 pmb:419 smb:218 d:- ref:0 ;
in:165 out:165 type:P dur:2 cpbdur:2 q:28.52 aq:23.52 tex:16079 mv:3590 misc:699 imb:63 pmb:405 smb:222 d:- ref:0 ;
in:166 out:166 type:P dur:2 cpbdur:2 q:28.52 aq:23.94 tex:20279 mv:3913 misc:616 imb:57 pmb:447 smb:186 d:- ref:0 ;
in:167 out:167 type:P dur:2 cpbdur:2 q:28.48 aq:24.37 tex:16294 mv:3391 misc:675 imb:69 pmb:407 smb:214 d:- ref:0 ;
in:168 out:168 type:P dur:2 cpbdur:2 q:28.45 aq:24.99 tex:19166 mv:4355 misc:519 imb:98 pmb:462 smb:130 d:- ref:0 ;
in:169 out:169 type:P dur:2 cpbdur:2 q:28.41 aq:21.07 tex:126668 mv:5445 misc:167 imb:372 pmb:315 smb:3 d:- ref:0 ;
in:170 out:170 type:P dur:2 cpbdur:2 q:28.39 aq:21.61 tex:24986 mv:4457 misc:493 imb:107 pmb:479 smb:104 d:- ref:0 ;
in:171 out:171 type:P dur:2 cpbdur:2 q:28.35 aq:22.56 tex:23234 mv:4120 misc:566 imb:83 pmb:481 smb:126 d:- ref:0 ;
in:172 out:172 type:P dur:2 cpbdur:2 q:28.32 aq:22.47 tex:21039 mv:4299 misc:582 imb:77 pmb:477 smb:136 d:- ref:0 ;
in:173 out:173 type:P dur:2 cpbdur:2 q:28.65 aq:21.87 tex:18379 mv:4182 misc:639 imb:69 pmb:443 smb:178 d:- ref:0 ;
in:174 out:174 type:P dur:2 cpbdur:2 q:28.64 aq:21.68 tex:22998 mv:4060 misc:638 imb:80 pmb:436 smb:174 d:- ref:0 ;
in:175 out:175 type:P dur:2 cpbdur:2 q:28.62 aq:23.02 tex:17838 mv:3915 misc:671 imb:66 pmb:437 smb:187 d:- ref:0 ;
in:176 out:176 type:P dur:2 cpbdur:2 q:28.60 aq:22.98 tex:19230 mv:4205 misc:581 imb:68 pmb:459 smb:163 d:- ref:0 ;
in:177 out:177 type:P dur:2 cpbdur:2 q:28.57 aq:24.10 tex:19643 mv:4196 misc:585 imb:35 pmb:493 smb:162 d:- ref:0 ;
in:178 out:178 type:P dur:2 cpbdur:2 q:28.55 aq:23.81 tex:19705 mv:3958 misc:649 imb:63 pmb:431 smb:196 d:- ref:0 ;
in:179 out:179 type:P dur:2 cpbdur:2 q:28.52 aq:24.38 tex:17401 mv:3944 misc:631 imb:58 pmb:452 smb:180 d:- ref:0 ;
in:180 out:180 type:P dur:2 cpbdur:2 q:28.49 aq:25.58 tex:17482 mv:3702 misc:576 imb:62 pmb:445 smb:183 d:- ref:0 ;
in:181 out:181 type:P dur:2 cpbdur:2 q:28.47 aq:20.92 tex:131958 mv:5092 misc:254 imb:421 pmb:268 smb:1 d:- ref:0 w:6,67,-13,6,65,-4,64,0 ;
in:182 out:182 type:P dur:2 cpbdur:2 q:28.44 aq:21.10 tex:26029 mv:3460 misc:559 imb:63 pmb:480 smb:147 d:- ref:0 ;
in:183 out:183 type:P dur:2 cpbdur:2 q:28.41 aq:20.97 tex:26637 mv:3534 misc:517 imb:61 pmb:492 smb:137 d:- ref:0 ;
in:184 out:184 type:P dur:2 cpbdur:2 q:28.37 aq:21.61 tex:19222 mv:2239 misc:667 imb:26 pmb:349 smb:315 d:- ref:0 ;
in:185 out:185 type:P dur:2 cpbdur:2 q:28.70 aq:21.85 tex:14857 mv:3194 misc:669 imb:37 pmb:431 smb:222 d:- ref:0 ;
in:186 out:186 type:P dur:2 cpbdur:2 q:28.69 aq:23.93 tex:15376 mv:2949 misc:651 imb:26 pmb:418 smb:246 d:- ref:0 ;
in:187 out:187 type:P dur:2 cpbdur:2 q:28.69 aq:22.95 tex:15426 mv:2536 misc:702 imb:31 pmb:402 smb:257 d:- ref:0 ;
in:188 out:188 type:P dur:2 cpbdur:2 q:28.65 aq:23.10 tex:14503 mv:2589 misc:740 imb:38 pmb:386 smb:266 d:- ref:0 ;
in:189 out:189 type:P dur:2 cpbdur:2 q:28.61 aq:23.07 tex:15313 mv:3147 misc:644 imb:38 pmb:438 smb:214 d:- ref:0 ;
in:190 out:190 type:P dur:2 cpbdur:2 q:28.57 aq:23.65 tex:17827 mv:3254 misc:687 imb:32 pmb:429 smb:229 d:- ref:0 ;
in:191 out:191 type:P dur:2 cpbdur:2 q:28.53 aq:23.95 tex:13145 mv:3041 misc:702 imb:46 pmb:412 smb:232 d:- ref:0 ;
in:192 out:192 type:P dur:2 cpbdur:2 q:28.48 aq:25.49 tex:17070 mv:2866 misc:608 imb:28 pmb:418 smb:244 d:- ref:0 ;
in:193 out:193 type:P dur:2 cpbdur:2 q:28.44 aq:20.39 tex:121411 mv:5275 misc:178 imb:337 pmb:351 smb:2 d:- ref:0 ;
in:194 out:194 type:P dur:2 cpbdur:2 q:28.41 aq:21.15 tex:22420 mv:2400 misc:596 imb:40 pmb:416 smb:234 d:- ref:0 ;
in:195 out:195 type:P dur:2 cpbdur:2 q:28.36 aq:20.76 tex:21805 mv:1976 misc:619 imb:24 pmb:331 smb:335 d:- ref:0 ;
in:196 out:196 type:P dur:2 cpbdur:2 q:28.32 aq:21.57 tex:15898 mv:2780 misc:618 imb:33 pmb:409 smb:248 d:- ref:0 ;
in:197 out:197 type:P dur:2 cpbdur:2 q:28.61 aq:21.43 tex:18947 mv:3209 misc:652 imb:60 pmb:435 smb:195 d:- ref:0 ;
in:198 out:198 type:P dur:2 cpbdur:2 q:28.58 aq:21.87 tex:12623 mv:2723 misc:694 imb:43 pmb:366 smb:281 d:- ref:0 ;
in:199 out:199 type:P dur:2 cpbdur:2 q:28.56 aq:22.39 tex:13019 mv:2850 misc:675 imb:24 pmb:395 smb:271 d:- ref:0 ;
in:200 out:200 type:P dur:2 cpbdur:2 q:28.52 aq:23.37 tex:11233 mv:2656 misc:679 imb:44 pmb:353 smb:293 d:- ref:0 ;
in:201 out:201 type:P dur:2 cpbdur:2 q:28.49 aq:23.23 tex:13542 mv:2552 misc:714 imb:22 pmb:376 smb:292 d:- ref:0 ;
in:202 out:202 type:P dur:2 cpbdur:2 q:28.44 aq:24.54 tex:14678 mv:2494 misc:668 imb:5 pmb:401 smb:284 d:- ref:0 ;
in:203 out:203 type:P dur:2 cpbdur:2 q:28.39 aq:23.87 tex:8902 mv:2041 misc:729 imb:23 pmb:350 smb:317 d:- ref:0 ;
in:204 out:204 type:P dur:2 cpbdur:2 q:28.34 aq:24.48 tex:13048 mv:2265 misc:655 imb:19 pmb:348 smb:323 d:- ref:0 ;
in:205 out:205 type:P dur:2 cpbdur:2 q:28.29 aq:21.19 tex:115411 mv:4877 misc:232 imb:289 pmb:386 smb:15 d:- ref:0 ;
in:206 out:206 type:P dur:2 cpbdur:2 q:28.25 aq:21.75 tex:27476 mv:2925 misc:543 imb:48 pmb:481 smb:161 d:- ref:0 ;
in:207 out:207 type:P dur:2 cpbdur:2 q:28.19 aq:22.47 tex:11608 mv:1646 misc:738 imb:11 pmb:351 smb:328 d:- ref:0 ;
in:208 out:208 type:P dur:2 cpbdur:2 q:28.14 aq:21.86 tex:18211 mv:2987 misc:634 imb:51 pmb:421 smb:218 d:- ref:0 ;
in:209 out:209 type:P dur:2 cpbdur:2 q:28.40 aq:23.21 tex:14772 mv:3053 misc:671 imb:48 pmb:402 smb:240 d:- ref:0 ;
in:210 out:210 type:P dur:2 cpbdur:2 q:28.39 aq:22.47 tex:15299 mv:3434 misc:699 imb:70 pmb:402 smb:218 d:- ref:0 ;
in:211 out:211 type:P dur:2 cpbdur:2 q:28.33 aq:23.43 tex:22384 mv:4071 misc:649 imb:100 pmb:421 smb:169 d:- ref:0 ;
in:212 out:212 type:P dur:2 cpbdur:2 q:28.30 aq:23.36 tex:27274 mv:3987 misc:603 imb:166 pmb:365 smb:159 d:- ref:0 ;
in:213 out:213 type:P dur:2 cpbdur:2 q:28.26 aq:23.85 tex:35315 mv:4175 misc:590 imb:234 pmb:292 smb:164 d:- ref:0 ;
in:214 out:214 type:P dur:2 cpbdur:2 q:28.22 aq:24.05 tex:27536 mv:4070 misc:610 imb:199 pmb:305 smb:186 d:- ref:0 ;
in:215 out:215 type:P dur:2 cpbdur:2 q:28.21 aq:24.47 tex:26361 mv:3605 misc:618 imb:170 pmb:294 smb:226 d:- ref:0 ;
in:216 out:216 type:P dur:2 cpbdur:2 q:28.21 aq:25.00 tex:37229 mv:4156 misc:535 imb:210 pmb:302 smb:178 d:- ref:0 ;
in:217 out:217 type:P dur:2 cpbdur:2 q:28.23 aq:22.33 tex:91530 mv:5111 misc:151 imb:401 pmb:289 smb:0 d:- ref:0 ;
in:218 out:218 type:P dur:2 cpbdur:2 q:28.23 aq:22.08 tex:29578 mv:4164 misc:450 imb:217 pmb:348 smb:125 d:- ref:0 ;
in:219 out:219 type:P dur:2 cpbdur:2 q:28.22 aq:22.66 tex:22901 mv:4069 misc:590 imb:170 pmb:328 smb:192 d:- ref:0 ;
in:220 out:220 type:P dur:2 cpbdur:2 q:28.24 aq:21.19 tex:22879 mv:3736 misc:641 imb:186 pmb:270 smb:234 d:- ref:0 ;
in:221 out:221 type:P dur:2 cpbdur:2 q:28.42 aq:22.39 tex:18522 mv:3965 misc:601 imb:176 pmb:306 smb:208 d:- ref:0 ;
in:222 out:222 type:P dur:2 cpbdur:2 q:28.42 aq:22.92 tex:16850 mv:4235 misc:611 imb:139 pmb:341 smb:210 d:- ref:0 ;
in:223 out:223 type:P dur:2 cpbdur:2 q:28.41 aq:22.76 tex:14091 mv:3570 misc:651 imb:151 pmb:301 smb:238 d:- ref:0 ;
in:224 out:224 type:P dur:2 cpbdur:2 q:28.39 aq:24.41 tex:20539 mv:4040 misc:653 imb:227 pmb:248 smb:215 d:- ref:0 ;
in:225 out:225 type:I dur:2 cpbdur:2 q:25.39 aq:19.77 tex:55716 mv:14166 misc:422 imb:690 pmb:0 smb:0 d:- ref:;
in:226 out:226 type:P dur:2 cpbdur:2 q:28.34 aq:23.09 tex:56286 mv:4789 misc:413 imb:279 pmb:303 smb:108 d:- ref:0 ;
in:227 out:227 type:P dur:2 cpbdur:2 q:28.30 aq:23.41 tex:18454 mv:4575 misc:491 imb:241 pmb:335 smb:114 d:- ref:0 ;
in:228 out:228 type:P dur:2 cpbdur:2 q:28.28 aq:24.19 tex:16418 mv:4167 misc:599 imb:214 pmb:300 smb:176 d:- ref:0 ;
in:229 out:229 type:P dur:2 cpbdur:2 q:28.35 aq:23.26 tex:64484 mv:5002 misc:170 imb:458 pmb:232 smb:0 d:- ref:0 ;
in:230 out:230 type:P dur:2 cpbdur:2 q:28.43 aq:23.36 tex:29619 mv:4345 misc:476 imb:245 pmb:338 smb:107 d:- ref:0 ;
in:231 out:231 type:P dur:2 cpbdur:2 q:28.40 aq:21.00 tex:59476 mv:5795 misc:337 imb:336 pmb:277 smb:77 d:- ref:0 ;
in:232 out:232 type:P dur:2 cpbdur:2 q:28.37 aq:21.10 tex:22806 mv:5149 misc:541 imb:206 pmb:354 smb:130 d:- ref:0 ;
in:233 out:233 type:P dur:2 cpbdur:2 q:28.47 aq:21.36 tex:14826 mv:3990 misc:656 imb:144 pmb:330 smb:216 d:- ref:0 ;
in:234 out:234 type:P dur:2 cpbdur:2 q:28.47 aq:19.99 tex:26794 mv:4700 misc:490 imb:183 pmb:368 smb:139 d:- ref:0 ;
in:235 out:235 type:P dur:2 cpbdur:2 q:28.56 aq:20.50 tex:15777 mv:3874 misc:645 imb:127 pmb:351 smb:212 d:- ref:0 ;
in:236 out:236 type:P dur:2 cpbdur:2 q:28.55 aq:21.29 tex:22777 mv:4523 misc:532 imb:170 pmb:341 smb:179 d:- ref:0 ;
in:237 out:237 type:P dur:2 cpbdur:2 q:28.51 aq:21.70 tex:9938 mv:3342 misc:656 imb:61 pmb:389 smb:240 d:- ref:0 ;
in:238 out:238 type:P dur:2 cpbdur:2 q:28.51 aq:22.24 tex:25394 mv:4322 misc:556 imb:116 pmb:338 smb:236 d:- ref:0 ;
in:239 out:239 type:P dur:2 cpbdur:2 q:28.48 aq:22.82 tex:10702 mv:3070 misc:636 imb:43 pmb:357 smb:290 d:- ref:0 ;
in:240 out:240 type:P dur:2 cpbdur:2 q:28.47 aq:25.10 tex:19875 mv:4545 misc:492 imb:161 pmb:388 smb:141 d:- ref:0 ;
in:241 out:241 type:P dur:2 cpbdur:2 q:28.42 aq:22.48 tex:61345 mv:5007 misc:168 imb:506 pmb:184 smb:0 d:- ref:0 ;
in:242 out:242 type:P dur:2 cpbdur:2 q:28.41 aq:22.48 tex:17479 mv:4636 misc:581 imb:220 pmb:283 smb:187 d:- ref:0 ;
in:243 out:243 type:P dur:2 cpbdur:2 q:28.36 aq:22.45 tex:12123 mv:3606 misc:671 imb:146 pmb:263 smb:281 d:- ref:0 ;
in:244 out:244 type:P dur:2 cpbdur:2 q:28.34 aq:24.24 tex:42281 mv:6149 misc:202 imb:440 pmb:240 smb:10 d:- ref:0 ;
in:245 out:245 type:P dur:2 cpbdur:2 q:28.43 aq:24.22 tex:44365 mv:6165 misc:214 imb:387 pmb:286 smb:17 d:- ref:0 ;
in:246 out:246 type:P dur:2 cpbdur:2 q:28.40 aq:24.16 tex:38664 mv:5863 misc:297 imb:356 pmb:300 smb:34 d:- ref:0 ;
in:247 out:247 type:P dur:2 cpbdur:2 q:28.36 aq:24.49 tex:37033 mv:5524 misc:331 imb:322 pmb:308 smb:60 d:- ref:0 ;
in:248 out:248 type:P dur:2 cpbdur:2 q:28.40 aq:24.02 tex:36065 mv:5383 misc:304 imb:385 pmb:263 smb:42 d:- ref:0 ;
in:249 out:249 type:P dur:2 cpbdur:2 q:28.45 aq:23.63 tex:39438 mv:5759 misc:259 imb:373 pmb:289 smb:28 d:- ref:0 ;
in:250 out:250 type:P dur:2 cpbdur:2 q:28.48 aq:22.97 tex:47641 mv:5556 misc:211 imb:399 pmb:271 smb:20 d:- ref:0 ;
in:251 out:251 type:P dur:2 cpbdur:2 q:28.50 aq:22.35 tex:52498 mv:5568 misc:222 imb:348 pmb:323 smb:19 d:- ref:0 ;
in:252 out:252 type:P dur:2 cpbdur:2 q:28.52 aq:24.14 tex:24658 mv:4324 misc:490 imb:189 pmb:368 smb:133 d:- ref:0 ;
in:253 out:253 type:P dur:2 cpbdur:2 q:28.56 aq:20.65 tex:83976 mv:5218 misc:246 imb:401 pmb:289 smb:0 d:- ref:0 w:6,73,-18,6,74,-20,75,-23 ;
in:254 out:254 type:P dur:2 cpbdur:2 q:28.61 aq:20.82 tex:17338 mv:3834 misc:556 imb:92 pmb:427 smb:171 d:- ref:0 ;
in:255 out:255 type:P dur:2 cpbdur:2 q:28.67 aq:21.69 tex:14037 mv:2990 misc:597 imb:48 pmb:368 smb:274 d:- ref:0 ;
in:256 out:256 type:P dur:2 cpbdur:2 q:28.66 aq:20.85 tex:22217 mv:4175 misc:504 imb:114 pmb:428 smb:148 d:- ref:0 ;
in:257 out:257 type:P dur:2 cpbdur:2 q:28.80 aq:22.38 tex:11180 mv:2520 misc:676 imb:47 pmb:316 smb:327 d:- ref:0 ;
in:258 out:258 type:P dur:2 cpbdur:2 q:28.77 aq:21.84 tex:25107 mv:4139 misc:546 imb:145 pmb:380 smb:165 d:- ref:0 ;
in:259 out:259 type:P dur:2 cpbdur:2 q:28.73 aq:21.94 tex:17078 mv:3726 misc:636 imb:94 pmb:393 smb:203 d:- ref:0 ;
in:260 out:260 type:P dur:2 cpbdur:2 q:28.72 aq:22.10 tex:19278 mv:3912 misc:642 imb:84 pmb:377 smb:229 d:- ref:0 ;
in:261 out:261 type:P dur:2 cpbdur:2 q:28.68 aq:22.57 tex:16738 mv:3595 misc:683 imb:73 pmb:379 smb:238 d:- ref:0 ;
in:262 out:262 type:P dur:2 cpbdur:2 q:28.67 aq:23.07 tex:22789 mv:3937 misc:594 imb:102 pmb:403 smb:185 d:- ref:0 ;
in:263 out:263 type:P dur:2 cpbdur:2 q:28.64 aq:23.24 tex:13035 mv:3186 misc:667 imb:54 pmb:348 smb:288 d:- ref:0 ;
in:264 out:264 type:P dur:2 cpbdur:2 q:28.62 aq:24.63 tex:12456 mv:3689 misc:631 imb:114 pmb:359 smb:217 d:- ref:0 ;
in:265 out:265 type:P dur:2 cpbdur:2 q:28.59 aq:21.06 tex:84301 mv:5244 misc:167 imb:445 pmb:244 smb:1 d:- ref:0 ;
in:266 out:266 type:P dur:2 cpbdur:2 q:28.58 aq:21.31 tex:29905 mv:4618 misc:485 imb:149 pmb:409 smb:132 d:- ref:0 ;
in:267 out:267 type:P dur:2 cpbdur:2 q:28.54 aq:21.25 tex:18059 mv:3982 misc:615 imb:113 pmb:370 smb:207 d:- ref:0 ;
in:268 out:268 type:P dur:2 cpbdur:2 q:28.50 aq:21.45 tex:27982 mv:4244 misc:574 imb:212 pmb:331 smb:147 d:- ref:0 ;
in:269 out:269 type:P dur:2 cpbdur:2 q:28.64 aq:20.76 tex:21943 mv:4146 misc:615 imb:210 pmb:307 smb:173 d:- ref:0 ;
in:270 out:270 type:P dur:2 cpbdur:2 q:28.64 aq:21.62 tex:17643 mv:4124 misc:633 imb:119 pmb:393 smb:178 d:- ref:0 ;
in:271 out:271 type:P dur:2 cpbdur:2 q:28.62 aq:22.07 tex:33443 mv:4980 misc:449 imb:154 pmb:421 smb:115 d:- ref:0 ;
in:272 out:272 type:P dur:2 cpbdur:2 q:28.62 aq:21.30 tex:20813 mv:3846 misc:573 imb:139 pmb:371 smb:180 d:- ref:0 ;
in:273 out:273 type:P dur:2 cpbdur:2 q:28.60 aq:22.80 tex:16781 mv:3245 misc:654 imb:81 pmb:354 smb:255 d:- ref:0 ;
in:274 out:274 type:P dur:2 cpbdur:2 q:28.58 aq:22.90 tex:16975 mv:3546 misc:647 imb:84 pmb:369 smb:237 d:- ref:0 ;
in:275 out:275 type:P dur:2 cpbdur:2 q:28.59 aq:22.53 tex:14917 mv:3259 misc:640 imb:124 pmb:340 smb:226 d:- ref:0 ;
in:276 out:276 type:P dur:2 cpbdur:2 q:28.58 aq:25.42 tex:15157 mv:3340 misc:527 imb:44 pmb:411 smb:235 d:- ref:0 ;
in:277 out:277 type:P dur:2 cpbdur:2 q:28.55 aq:19.27 tex:91236 mv:4706 misc:154 imb:479 pmb:211 smb:0 d:- ref:0 ;
in:278 out:278 type:P dur:2 cpbdur:2 q:28.52 aq:19.76 tex:20849 mv:3889 misc:542 imb:84 pmb:423 smb:183 d:- ref:0 ;
in:279 out:279 type:P dur:2 cpbdur:2 q:28.49 aq:19.14 tex:14389 mv:2597 misc:686 imb:47 pmb:335 smb:308 d:- ref:0 ;
in:280 out:280 type:P dur:2 cpbdur:2 q:28.46 aq:20.47 tex:19508 mv:2996 misc:640 imb:58 pmb:366 smb:266 d:- ref:0 ;
in:281 out:281 type:P dur:2 cpbdur:2 q:28.60 aq:20.07 tex:14812 mv:2532 misc:672 imb:43 pmb:352 smb:295 d:- ref:0 ;
in:282 out:282 type:P dur:2 cpbdur:2 q:28.59 aq:20.59 tex:12436 mv:2263 misc:661 imb:34 pmb:328 smb:328 d:- ref:0 ;
in:283 out:283 type:P dur:2 cpbdur:2 q:28.55 aq:21.63 tex:12666 mv:2276 misc:658 imb:38 pmb:321 smb:331 d:- ref:0 ;
in:284 out:284 type:P dur:2 cpbdur:2 q:28.53 aq:20.48 tex:12610 mv:2408 misc:678 imb:44 pmb:319 smb:327 d:- ref:0 ;
in:285 out:285 type:P dur:2 cpbdur:2 q:28.49 aq:21.41 tex:12833 mv:2072 misc:559 imb:18 pmb:295 smb:377 d:- ref:0 ;
in:286 out:286 type:P dur:2 cpbdur:2 q:28.45 aq:22.57 tex:10384 mv:1900 misc:572 imb:28 pmb:255 smb:407 d:- ref:0 ;
in:287 out:287 type:P dur:2 cpbdur:2 q:28.41 aq:21.77 tex:13231 mv:2014 misc:595 imb:26 pmb:254 smb:410 d:- ref:0 ;
in:288 out:288 type:P dur:2 cpbdur:2 q:28.38 aq:20.71 tex:9920 mv:1852 misc:628 imb:42 pmb:225 smb:423 d:- ref:0 ;
in:289 out:289 type:P dur:2 cpbdur:2 q:28.34 aq:19.35 tex:95396 mv:4863 misc:245 imb:379 pmb:292 smb:19 d:- ref:0 ;
in:290 out:290 type:P dur:2 cpbdur:2 q:28.29 aq:19.21 tex:17853 mv:3175 misc:596 imb:110 pmb:361 smb:219 d:- ref:0 ;
in:291 out:291 type:P dur:2 cpbdur:2 q:28.25 aq:18.90 tex:15501 mv:2900 misc:639 imb:96 pmb:346 smb:248 d:- ref:0 ;
in:292 out:292 type:P dur:2 cpbdur:2 q:28.20 aq:19.64 tex:13291 mv:2508 misc:681 imb:63 pmb:337 smb:290 d:- ref:0 ;
in:293 out:293 type:P dur:2 cpbdur:2 q:28.36 aq:18.91 tex:15047 mv:2759 misc:642 imb:63 pmb:372 smb:255 d:- ref:0 ;
in:294 out:294 type:P dur:2 cpbdur:2 q:28.33 aq:19.99 tex:10111 mv:2158 misc:675 imb:61 pmb:266 smb:363 d:- ref:0 ;
in:295 out:295 type:P dur:2 cpbdur:2 q:28.30 aq:20.70 tex:10871 mv:2009 misc:680 imb:58 pmb:264 smb:368 d:- ref:0 ;
in:296 out:296 type:P dur:2 cpbdur:2 q:28.26 aq:22.81 tex:11716 mv:2181 misc:607 imb:36 pmb:296 smb:358 d:- ref:0 ;
in:297 out:297 type:P dur:2 cpbdur:2 q:28.23 aq:21.78 tex:15944 mv:2623 misc:665 imb:60 pmb:346 smb:284 d:- ref:0 ;
in:298 out:298 type:P dur:2 cpbdur:2 q:28.19 aq:22.42 tex:11670 mv:2300 misc:710 imb:49 pmb:330 smb:311 d:- ref:0 ;
in:299 out:299 type:P dur:2 cpbdur:2 q:28.14 aq:22.52 tex:13092 mv:2362 misc:698 imb:49 pmb:292 smb:349 d:- ref:0 ;
in:300 out:300 type:P dur:2 cpbdur:2 q:28.10 aq:23.34 tex:10181 mv:2546 misc:681 imb:42 pmb:325 smb:323 d:- ref:0 ;
in:301 out:301 type:P dur:2 cpbdur:2 q:28.07 aq:21.67 tex:87156 mv:5035 misc:169 imb:409 pmb:277 smb:4 d:- ref:0 ;
in:302 out:302 type:P dur:2 cpbdur:2 q:28.03 aq:21.05 tex:9123 mv:2391 misc:662 imb:55 pmb:268 smb:367 d:- ref:0 ;
in:303 out:303 type:P dur:2 cpbdur:2 q:27.99 aq:21.39 tex:11908 mv:3070 misc:678 imb:74 pmb:335 smb:281 d:- ref:0 ;
in:304 out:304 type:P dur:2 cpbdur:2 q:27.95 aq:23.24 tex:40177 mv:4264 misc:567 imb:209 pmb:308 smb:173 d:- ref:0 ;
in:305 out:305 type:P dur:2 cpbdur:2 q:28.08 aq:22.16 tex:68742 mv:4754 misc:384 imb:279 pmb:282 smb:129 d:- ref:0 ;
in:306 out:306 type:P dur:2 cpbdur:2 q:28.03 aq:19.89 tex:66581 mv:4953 misc:434 imb:282 pmb:294 smb:114 d:- ref:0 ;
in:307 out:307 type:P dur:2 cpbdur:2 q:28.00 aq:21.12 tex:33651 mv:3626 misc:627 imb:129 pmb:339 smb:222 d:- ref:0 ;
in:308 out:308 type:P dur:2 cpbdur:2 q:28.02 aq:20.11 tex:14185 mv:3070 misc:625 imb:65 pmb:369 smb:256 d:- ref:0 ;
in:309 out:309 type:P dur:2 cpbdur:2 q:28.11 aq:19.27 tex:12304 mv:2744 misc:632 imb:66 pmb:347 smb:277 d:- ref:0 ;
in:310 out:310 type:P dur:2 cpbdur:2 q:28.19 aq:20.10 tex:14002 mv:2972 misc:674 imb:74 pmb:363 smb:253 d:- ref:0 ;
in:311 out:311 type:P dur:2 cpbdur:2 q:28.20 aq:21.78 tex:11443 mv:2915 misc:698 imb:71 pmb:374 smb:245 d:- ref:0 ;
in:312 out:312 type:P dur:2 cpbdur:2 q:28.17 aq:22.15 tex:17731 mv:3333 misc:616 imb:96 pmb:383 smb:211 d:- ref:0 ;
in:313 out:313 type:P dur:2 cpbdur:2 q:28.13 aq:19.58 tex:115823 mv:4999 misc:234 imb:440 pmb:250 smb:0 d:- ref:0 w:3,9,-12,5,37,-21,37,-21 ;
in:314 out:314 type:P dur:2 cpbdur:2 q:28.10 aq:19.58 tex:24517 mv:3806 misc:581 imb:80 pmb:442 smb:168 d:- ref:0 ;
in:315 out:315 type:P dur:2 cpbdur:2 q:28.06 aq:19.54 tex:21428 mv:3274 misc:642 imb:74 pmb:389 smb:227 d:- ref:0 ;
in:316 out:316 type:P dur:2 cpbdur:2 q:28.04 aq:20.47 tex:16428 mv:3221 misc:663 imb:60 pmb:399 smb:231 d:- ref:0 ;
in:317 out:317 type:P dur:2 cpbdur:2 q:28.23 aq:21.55 tex:14662 mv:2995 misc:663 imb:71 pmb:397 smb:222 d:- ref:0 ;
